screen_share_duration,banking_app_opened,new_beneficiary,transaction_amount,app_switch_count,session_duration,time_between_events,known_assistant,first_time_assistance,transaction_velocity,navigation_back_count,authentication_event,assistance_history,label,label_name
0.0,1,1,69122.73,4,246.2,1.55,0,0,2.34,4,1,0,1,SUSPICIOUS
0.0,1,0,896.67,1,302.0,6.5,0,0,0.07,1,1,0,0,LEGITIMATE
546.3,1,1,471103.88,11,633.8,2.46,0,1,1.45,6,1,0,2,COACHED_SCAM
0.0,1,0,2336.72,0,282.5,4.5,0,0,0.32,0,1,0,0,LEGITIMATE
0.0,1,0,5065.23,1,523.1,3.1,0,0,0.16,0,1,0,0,LEGITIMATE
0.0,1,0,2934.23,0,109.9,5.43,0,0,0.31,0,1,0,0,LEGITIMATE
0.0,1,0,2844.54,1,420.0,3.5,0,0,1.52,2,1,0,0,LEGITIMATE
0.0,1,0,4155.26,3,130.7,4.16,0,0,0.34,1,1,2,0,LEGITIMATE
0.0,1,0,1528.79,3,158.1,2.95,0,0,0.18,0,1,1,0,LEGITIMATE
0.0,1,0,11420.23,0,105.5,4.1,0,0,0.41,1,1,0,0,LEGITIMATE
0.0,1,0,345.73,1,148.0,3.72,0,0,0.14,1,1,0,0,LEGITIMATE
165.3,1,0,3408.44,1,239.7,3.4,1,0,0.78,2,0,4,0,LEGITIMATE
190.3,1,1,2048.47,0,267.4,2.25,1,0,0.37,1,1,8,0,LEGITIMATE
208.6,1,0,23094.54,1,264.3,4.28,1,0,0.6,3,1,3,0,LEGITIMATE
461.8,1,1,190562.56,15,486.1,0.64,0,1,3.65,9,1,0,2,COACHED_SCAM
0.0,1,0,13435.71,2,255.2,4.16,0,0,0.42,1,1,0,0,LEGITIMATE
0.0,1,1,23232.26,11,346.6,1.55,0,0,1.77,2,1,0,1,SUSPICIOUS
161.4,1,1,52551.7,8,221.5,1.53,0,1,3.33,7,1,0,2,COACHED_SCAM
316.2,0,1,133118.42,11,406.8,2.53,0,1,2.0,7,1,0,2,COACHED_SCAM
435.4,1,1,351465.75,6,495.1,2.19,0,1,3.92,2,1,0,2,COACHED_SCAM
240.0,1,0,14556.59,4,386.0,3.36,0,1,1.18,4,1,0,1,SUSPICIOUS
0.0,1,1,47772.22,8,238.2,1.61,0,0,1.61,4,1,0,1,SUSPICIOUS
207.1,0,0,4080.57,2,268.4,4.54,0,1,0.49,3,0,0,1,SUSPICIOUS
233.4,1,1,20190.63,6,339.2,3.38,1,0,0.76,1,1,13,0,LEGITIMATE
342.3,1,1,60665.14,14,520.7,1.42,0,1,2.32,5,1,0,2,COACHED_SCAM
351.1,1,1,105012.67,9,431.7,2.88,0,1,3.52,13,1,0,2,COACHED_SCAM
0.0,1,0,1991.76,0,302.7,4.31,0,0,0.4,0,1,0,0,LEGITIMATE
301.5,1,1,722.14,15,380.4,1.43,0,1,3.71,8,1,0,2,COACHED_SCAM
25.5,1,1,7684.52,5,82.1,4.73,0,1,0.82,4,1,0,1,SUSPICIOUS
0.0,1,1,524.57,1,176.5,4.72,0,0,0.25,1,1,2,0,LEGITIMATE
347.6,1,1,344773.33,15,421.6,1.85,0,1,3.13,5,1,0,2,COACHED_SCAM
0.0,1,0,1746.81,0,69.9,4.47,0,0,0.54,1,1,0,0,LEGITIMATE
108.0,1,0,21265.94,2,322.7,3.09,0,1,0.68,5,0,0,1,SUSPICIOUS
0.0,1,0,490.85,1,338.5,1.22,0,0,0.4,2,1,0,0,LEGITIMATE
0.0,1,0,744.93,1,181.1,4.61,0,0,0.57,2,1,1,0,LEGITIMATE
231.8,1,1,51771.15,15,317.2,1.64,0,1,2.54,4,1,0,2,COACHED_SCAM
0.0,1,0,1785.65,2,179.3,1.2,0,0,0.4,0,1,0,0,LEGITIMATE
0.0,1,0,215.35,1,375.3,3.89,0,0,0.35,1,1,0,0,LEGITIMATE
0.0,1,0,2204.82,1,120.2,4.33,0,0,0.15,1,1,2,0,LEGITIMATE
331.1,1,1,307071.07,7,480.8,1.23,0,1,3.78,6,1,0,2,COACHED_SCAM
0.0,1,0,3186.96,2,401.7,2.12,0,0,0.61,0,1,0,0,LEGITIMATE
0.0,1,0,2834.24,1,277.1,3.87,0,0,0.17,0,1,0,0,LEGITIMATE
0.0,1,1,37454.15,2,206.4,1.79,0,0,2.48,3,1,0,1,SUSPICIOUS
210.7,1,0,21367.31,4,326.6,3.83,0,1,0.93,1,0,0,1,SUSPICIOUS
0.0,1,1,4685.55,3,89.6,3.92,0,0,0.27,0,1,1,0,LEGITIMATE
0.0,1,0,2073.05,0,96.6,3.96,0,0,0.39,3,1,1,0,LEGITIMATE
0.0,1,0,66.01,1,136.4,5.11,0,0,0.29,3,1,1,0,LEGITIMATE
0.0,1,1,2852.4,3,103.4,3.69,0,0,0.13,1,1,0,0,LEGITIMATE
337.1,1,1,13138.98,13,489.4,1.03,0,0,2.83,6,1,0,2,COACHED_SCAM
0.0,1,0,7415.95,3,307.3,6.8,0,0,0.21,3,1,0,0,LEGITIMATE
0.0,1,0,2796.67,1,204.7,4.77,0,0,0.14,2,1,0,0,LEGITIMATE
342.5,1,1,15776.73,1,389.3,6.48,1,0,0.36,1,1,4,0,LEGITIMATE
177.3,1,0,1388.96,0,281.3,4.03,0,1,0.53,3,1,0,1,SUSPICIOUS
611.9,1,1,278261.18,14,640.6,2.06,0,1,2.86,8,1,0,2,COACHED_SCAM
296.2,0,1,131710.7,12,339.0,2.98,0,1,2.03,6,1,0,2,COACHED_SCAM
433.9,1,1,10366.02,1,884.8,5.51,1,1,0.07,3,1,0,0,LEGITIMATE
0.0,1,1,1918.02,0,111.1,3.06,0,0,0.13,0,1,0,0,LEGITIMATE
0.0,1,1,2447.75,0,168.6,4.42,0,0,0.34,0,1,0,0,LEGITIMATE
246.4,1,0,3528.38,1,328.8,4.52,0,1,0.57,4,1,0,1,SUSPICIOUS
0.0,1,0,69001.05,7,468.2,2.14,0,0,2.08,3,1,0,1,SUSPICIOUS
479.4,1,1,269531.0,18,509.1,2.31,0,1,2.94,6,1,0,2,COACHED_SCAM
64.0,1,0,10023.03,4,341.7,4.31,1,0,0.21,4,1,3,0,LEGITIMATE
363.0,1,1,19246.74,17,418.1,2.14,0,1,1.84,11,1,0,2,COACHED_SCAM
83.6,1,1,34295.2,6,281.3,1.69,1,0,1.32,5,1,0,1,SUSPICIOUS
144.3,1,0,21426.11,3,251.5,3.57,1,0,0.26,1,1,3,0,LEGITIMATE
129.7,1,0,255.86,2,162.7,3.88,0,1,0.67,1,1,0,1,SUSPICIOUS
498.8,1,1,62514.12,7,667.0,2.59,0,1,3.52,8,1,0,2,COACHED_SCAM
0.0,1,1,62577.97,5,483.1,1.69,0,0,2.72,4,1,0,1,SUSPICIOUS
324.6,1,1,177431.51,14,470.9,2.57,0,1,3.01,4,1,0,2,COACHED_SCAM
645.9,1,1,237655.34,15,775.7,2.46,0,0,4.46,7,1,0,2,COACHED_SCAM
105.4,1,1,22798.81,9,116.9,2.64,0,0,1.39,6,1,1,1,SUSPICIOUS
0.0,1,0,5864.95,3,685.9,4.79,0,0,0.23,3,1,0,0,LEGITIMATE
0.0,1,1,46230.82,5,369.4,1.81,0,0,2.53,2,1,0,1,SUSPICIOUS
351.9,1,0,7896.07,0,592.4,3.22,1,0,0.55,1,0,8,0,LEGITIMATE
0.0,1,0,6363.52,3,143.4,3.29,0,0,0.48,3,0,0,0,LEGITIMATE
463.2,1,1,333111.87,15,570.8,1.12,0,1,2.56,8,1,0,2,COACHED_SCAM
0.0,1,0,3166.06,1,225.9,2.89,0,0,0.2,0,1,0,0,LEGITIMATE
0.0,1,0,293.83,3,80.1,3.84,0,0,0.13,1,0,0,0,LEGITIMATE
355.5,1,1,36470.51,5,377.1,5.14,1,0,0.75,3,1,10,0,LEGITIMATE
0.0,1,0,774.37,0,158.8,5.03,0,0,0.47,0,1,1,0,LEGITIMATE
0.0,1,0,91726.75,5,494.4,1.91,0,0,2.33,5,1,0,1,SUSPICIOUS
389.6,1,1,5821.58,3,496.4,6.65,1,0,0.66,3,1,8,0,LEGITIMATE
0.0,1,0,8668.49,6,529.2,5.35,0,0,0.36,3,0,0,1,SUSPICIOUS
0.0,1,0,67.27,1,51.1,4.76,0,0,0.87,1,1,1,0,LEGITIMATE
0.0,1,0,8171.6,1,497.2,4.65,0,0,0.18,0,1,0,0,LEGITIMATE
470.2,1,1,29233.42,14,486.3,4.22,0,1,4.16,10,1,0,2,COACHED_SCAM
0.0,1,0,3220.74,0,263.5,4.02,0,0,0.13,1,1,0,0,LEGITIMATE
131.3,1,1,31043.59,1,321.1,2.15,0,1,0.76,2,1,0,1,SUSPICIOUS
203.7,1,1,155052.91,9,295.8,2.05,0,1,2.42,11,1,0,2,COACHED_SCAM
215.8,1,0,2994.61,3,248.8,2.79,0,1,0.84,0,1,0,1,SUSPICIOUS
0.0,1,0,6157.49,1,426.0,7.32,0,0,0.08,2,1,0,0,LEGITIMATE
0.0,1,0,1934.92,1,245.1,4.22,0,0,0.17,1,1,0,0,LEGITIMATE
748.0,1,1,115276.0,11,859.7,2.25,0,1,1.81,8,1,0,2,COACHED_SCAM
0.0,1,0,3183.11,1,146.2,4.3,0,0,0.05,2,1,0,0,LEGITIMATE
158.2,0,0,1043.67,3,239.9,2.72,0,1,0.76,3,0,0,1,SUSPICIOUS
0.0,1,0,6063.32,6,146.0,2.84,0,1,1.03,3,0,0,1,SUSPICIOUS
0.0,1,0,946.45,3,389.6,9.35,0,0,0.21,8,1,0,0,LEGITIMATE
203.1,1,0,18812.42,1,216.5,5.14,1,0,0.39,1,1,10,0,LEGITIMATE
245.0,1,1,152712.84,9,326.1,1.62,0,1,3.02,12,1,0,2,COACHED_SCAM
0.0,1,0,1847.82,3,261.0,1.96,0,0,0.68,0,1,0,0,LEGITIMATE
0.0,1,0,128503.57,0,260.2,3.7,0,0,0.17,1,1,0,0,LEGITIMATE
663.7,1,1,13952.01,15,733.7,1.36,0,1,1.94,6,1,0,2,COACHED_SCAM
0.0,1,0,8215.54,2,557.5,7.49,0,0,0.2,4,1,0,0,LEGITIMATE
0.0,1,1,977.75,1,169.0,4.53,0,0,0.25,3,1,1,0,LEGITIMATE
400.3,1,1,212632.29,11,540.0,1.59,0,1,3.33,8,1,0,2,COACHED_SCAM
0.0,1,1,4380.11,0,189.7,3.44,0,0,0.23,0,1,0,0,LEGITIMATE
0.0,1,1,19189.9,4,149.6,2.93,0,1,0.84,11,1,1,1,SUSPICIOUS
0.0,1,0,6212.68,1,429.7,6.54,0,0,0.09,5,1,0,0,LEGITIMATE
0.0,1,0,13645.67,5,159.1,2.19,0,0,0.22,2,1,0,0,LEGITIMATE
0.0,1,0,1091.51,1,229.5,6.42,0,0,0.15,1,1,0,0,LEGITIMATE
0.0,1,0,356.22,1,212.1,4.17,0,0,0.13,1,0,0,0,LEGITIMATE
280.9,1,0,12310.93,1,359.0,2.7,1,0,0.61,4,1,8,0,LEGITIMATE
88.0,1,0,9882.58,4,142.5,3.06,0,1,1.3,5,1,0,1,SUSPICIOUS
191.9,1,0,16259.15,6,356.5,3.89,1,0,0.75,1,1,2,0,LEGITIMATE
0.0,1,0,1496.43,2,60.2,4.47,0,0,0.09,0,1,0,0,LEGITIMATE
482.7,1,1,3052.78,2,547.3,2.08,1,0,0.13,3,1,8,0,LEGITIMATE
0.0,1,1,48279.28,6,189.6,2.22,0,0,2.95,3,1,0,1,SUSPICIOUS
90.6,1,1,6512.77,4,254.0,3.31,0,1,0.81,1,1,0,1,SUSPICIOUS
332.7,1,1,395550.7,15,348.4,1.23,1,0,4.12,17,1,0,2,COACHED_SCAM
0.0,1,0,62979.58,3,106.6,3.3,0,0,0.16,0,1,0,1,SUSPICIOUS
0.0,1,1,3398.28,1,163.1,3.28,0,0,0.09,0,1,0,0,LEGITIMATE
256.4,1,1,332603.11,17,335.0,0.83,0,1,4.01,10,1,0,2,COACHED_SCAM
0.0,1,0,12660.31,2,502.6,9.72,0,0,0.34,2,1,0,0,LEGITIMATE
388.7,1,1,264102.59,11,466.6,1.63,0,1,1.55,6,1,0,2,COACHED_SCAM
257.4,1,1,150629.15,12,303.8,1.77,0,1,1.91,15,0,0,2,COACHED_SCAM
0.0,1,0,524.75,0,235.0,4.1,0,0,0.21,0,1,0,0,LEGITIMATE
122.1,1,0,25477.22,3,344.8,2.29,1,0,0.98,4,1,0,1,SUSPICIOUS
344.6,1,0,23304.56,2,447.7,8.38,1,0,0.36,1,1,14,0,LEGITIMATE
428.6,1,1,5240.18,3,469.6,1.9,0,1,3.21,7,1,0,2,COACHED_SCAM
0.0,1,1,1376.87,2,116.1,5.5,0,0,0.09,1,1,1,0,LEGITIMATE
0.0,1,1,5998.02,3,113.0,2.07,0,0,0.13,0,1,0,0,LEGITIMATE
106.5,1,0,54883.09,1,170.2,5.91,1,0,0.22,3,1,6,0,LEGITIMATE
206.5,1,1,101389.91,10,257.3,3.5,0,1,2.75,6,1,0,2,COACHED_SCAM
101.4,1,1,25012.73,6,248.8,3.16,0,1,1.33,1,1,0,1,SUSPICIOUS
0.0,1,0,2676.91,1,184.7,5.54,0,0,0.39,2,1,0,0,LEGITIMATE
0.0,1,0,18830.08,9,547.2,3.35,0,1,1.17,7,0,0,1,SUSPICIOUS
318.0,1,1,300134.47,5,421.6,1.0,0,1,1.68,15,0,0,2,COACHED_SCAM
206.2,1,0,7859.69,4,442.8,4.27,0,1,0.73,4,1,0,1,SUSPICIOUS
0.0,1,0,41281.51,5,125.0,2.56,0,0,0.9,10,1,1,1,SUSPICIOUS
0.0,1,0,2728.8,1,104.9,4.57,0,0,0.05,1,1,1,0,LEGITIMATE
0.0,1,0,71960.92,5,206.7,1.46,0,0,2.04,2,1,0,1,SUSPICIOUS
0.0,1,1,47765.08,8,317.7,2.56,0,0,3.11,3,1,0,1,SUSPICIOUS
0.0,1,0,10225.06,0,159.6,2.83,0,0,0.1,0,1,0,0,LEGITIMATE
0.0,1,1,44793.58,4,290.5,2.57,0,0,2.24,2,1,0,1,SUSPICIOUS
65.6,1,0,25360.16,9,492.2,3.38,0,1,0.98,4,1,0,0,LEGITIMATE
0.0,1,0,562.74,1,208.9,3.98,0,0,0.44,0,1,0,0,LEGITIMATE
303.7,1,1,403694.56,10,429.1,2.03,0,1,2.78,12,1,0,2,COACHED_SCAM
0.0,1,0,228.38,0,284.8,4.25,0,0,0.34,0,1,0,0,LEGITIMATE
0.0,1,1,1580.51,0,172.1,3.37,0,0,0.44,1,1,0,0,LEGITIMATE
0.0,0,0,3421.58,2,341.7,4.71,0,0,0.05,0,1,0,0,LEGITIMATE
0.0,1,0,1537.05,2,229.4,4.95,0,0,0.5,1,1,1,0,LEGITIMATE
442.0,1,1,125568.45,14,459.6,1.65,0,1,4.02,8,1,0,2,COACHED_SCAM
142.0,1,0,4702.46,2,181.8,3.44,0,1,0.85,4,1,0,1,SUSPICIOUS
254.8,1,0,31749.34,3,351.1,4.42,1,0,0.12,1,1,4,0,LEGITIMATE
399.3,1,1,18965.41,15,512.4,1.12,0,1,1.54,3,1,0,2,COACHED_SCAM
267.6,1,1,469029.32,10,283.2,3.03,0,1,2.81,6,1,0,2,COACHED_SCAM
0.0,1,0,338.89,0,113.5,3.4,0,0,0.52,0,1,1,0,LEGITIMATE
0.0,1,0,320.93,1,227.5,3.11,0,0,0.2,2,1,0,0,LEGITIMATE
388.1,1,0,6376.18,5,417.9,6.09,1,0,0.32,2,1,5,0,LEGITIMATE
404.8,1,1,159130.78,13,577.6,3.14,0,1,1.91,6,1,0,2,COACHED_SCAM
0.0,1,1,30563.74,5,437.3,1.66,0,0,2.25,3,1,0,1,SUSPICIOUS
0.0,1,0,2708.0,0,304.4,2.13,0,0,0.12,1,1,0,0,LEGITIMATE
265.0,1,1,476398.48,12,274.5,1.66,0,1,2.78,6,1,0,2,COACHED_SCAM
327.3,1,1,936.57,10,394.0,1.16,0,1,4.06,7,1,0,2,COACHED_SCAM
0.0,1,0,1894.32,2,75.1,2.56,0,0,0.09,2,1,0,0,LEGITIMATE
0.0,1,0,1761.36,0,211.5,4.1,0,0,0.1,0,1,0,0,LEGITIMATE
329.3,1,0,2066.64,2,408.9,3.26,0,1,0.66,0,1,0,1,SUSPICIOUS
270.6,1,0,21726.67,4,388.1,5.87,1,1,0.21,2,1,0,0,LEGITIMATE
0.0,1,1,3309.11,1,394.8,1.89,0,0,0.07,0,1,0,0,LEGITIMATE
225.5,1,0,2752.35,5,381.2,4.67,0,1,0.62,3,1,0,1,SUSPICIOUS
452.5,1,1,181215.42,16,635.0,1.66,0,1,4.14,7,1,0,2,COACHED_SCAM
148.2,1,0,32257.66,0,348.0,2.08,0,1,1.77,2,1,0,1,SUSPICIOUS
0.0,1,0,1678.14,2,101.2,3.28,0,0,0.12,1,1,0,0,LEGITIMATE
242.2,1,1,334084.8,12,346.8,3.62,0,1,3.74,10,1,0,2,COACHED_SCAM
469.3,1,1,24920.14,15,514.5,1.46,0,1,1.55,7,1,0,2,COACHED_SCAM
0.0,1,0,362.73,4,381.0,4.29,0,0,0.25,2,1,0,0,LEGITIMATE
0.0,1,0,674.12,0,121.8,3.66,0,0,0.06,0,1,0,0,LEGITIMATE
414.8,1,1,15065.94,5,511.6,1.42,0,1,2.08,9,1,0,2,COACHED_SCAM
0.0,1,1,4304.34,0,154.7,2.53,0,0,0.38,0,1,0,0,LEGITIMATE
65.6,1,0,22088.75,2,163.5,3.04,0,1,0.81,3,1,0,1,SUSPICIOUS
0.0,1,0,2303.07,1,247.0,5.43,0,0,0.28,0,1,0,0,LEGITIMATE
0.0,1,0,56793.31,6,470.6,1.94,0,0,1.68,3,1,0,1,SUSPICIOUS
399.1,1,1,183825.93,18,588.5,1.74,0,1,1.75,8,1,0,2,COACHED_SCAM
0.0,1,0,365.06,0,169.4,2.55,0,0,0.25,0,1,0,0,LEGITIMATE
345.3,1,1,247951.88,10,366.3,1.55,1,0,2.67,8,1,1,2,COACHED_SCAM
245.2,1,1,190884.03,10,333.1,1.66,0,1,3.13,6,1,0,2,COACHED_SCAM
0.0,1,0,186.64,0,153.8,2.65,0,0,0.07,0,1,1,0,LEGITIMATE
286.6,1,1,418126.76,10,316.8,1.46,0,1,2.42,13,1,0,2,COACHED_SCAM
0.0,1,0,1017.07,1,232.8,4.58,0,0,0.08,3,1,0,0,LEGITIMATE
541.1,1,0,180852.93,11,738.2,2.02,0,1,2.45,10,1,0,2,COACHED_SCAM
394.1,1,0,967.87,1,450.4,4.27,1,0,0.14,1,1,9,0,LEGITIMATE
378.7,1,1,576.61,12,415.5,2.02,0,0,1.87,9,1,0,2,COACHED_SCAM
0.0,1,0,1958.89,0,120.5,2.56,0,0,0.65,0,1,0,0,LEGITIMATE
0.0,1,0,3223.87,1,204.1,6.5,0,0,0.36,0,1,2,0,LEGITIMATE
0.0,1,0,97962.87,3,104.6,3.56,0,0,0.22,2,1,1,1,SUSPICIOUS
79.1,1,0,37950.59,7,309.5,2.0,1,0,1.48,6,1,1,1,SUSPICIOUS
409.1,1,1,38046.27,8,551.7,2.86,0,1,2.3,7,0,0,2,COACHED_SCAM
0.0,1,0,1406.21,1,115.5,3.46,0,0,0.08,2,0,0,0,LEGITIMATE
327.9,1,0,466746.45,6,374.2,2.28,0,1,3.75,15,1,0,2,COACHED_SCAM
471.4,1,1,427415.4,14,570.2,1.62,0,1,2.96,6,1,0,2,COACHED_SCAM
361.3,1,0,141039.53,11,385.0,2.58,0,1,2.13,6,1,0,2,COACHED_SCAM
67.1,1,0,43013.88,3,171.0,2.94,0,1,1.95,7,1,1,1,SUSPICIOUS
466.3,1,1,335296.71,10,673.0,1.09,0,1,2.7,7,1,0,2,COACHED_SCAM
0.0,1,0,9545.67,2,753.8,6.03,0,0,0.26,5,1,0,0,LEGITIMATE
404.0,1,1,413770.23,13,532.9,1.46,0,1,1.96,12,1,0,2,COACHED_SCAM
0.0,1,0,32031.48,8,171.6,3.45,1,0,0.99,9,0,1,1,SUSPICIOUS
542.6,1,1,400144.9,9,684.2,1.8,0,1,3.15,6,1,0,2,COACHED_SCAM
247.7,1,0,549.55,1,342.5,4.35,1,0,0.67,1,1,14,0,LEGITIMATE
279.6,1,0,20558.21,3,511.0,5.48,1,0,0.69,3,1,11,0,LEGITIMATE
0.0,1,0,2079.05,1,222.2,3.38,0,0,0.78,1,1,0,0,LEGITIMATE
0.0,1,0,24011.65,6,168.2,2.1,0,0,1.88,2,1,0,1,SUSPICIOUS
0.0,1,1,82074.13,5,167.2,2.04,0,0,2.99,4,1,0,0,LEGITIMATE
0.0,1,0,2840.33,1,140.1,3.05,0,0,0.23,1,1,0,0,LEGITIMATE
236.6,1,1,306333.33,7,318.0,1.11,0,1,2.47,7,1,0,2,COACHED_SCAM
0.0,1,0,547.02,0,270.4,3.45,0,0,0.09,0,1,0,0,LEGITIMATE
413.2,1,0,18297.1,15,517.9,1.83,0,1,2.87,6,1,0,2,COACHED_SCAM
478.4,1,1,54569.4,11,567.0,1.45,0,1,2.92,9,1,0,2,COACHED_SCAM
119.1,1,1,20178.2,0,150.2,2.46,1,0,0.33,1,1,13,0,LEGITIMATE
251.8,1,0,18386.94,6,387.6,4.6,0,1,0.74,3,1,0,1,SUSPICIOUS
0.0,1,0,142663.67,0,280.9,3.97,0,0,0.33,0,1,0,0,LEGITIMATE
81.6,1,0,1993.66,2,137.3,4.74,0,1,0.77,0,1,0,1,SUSPICIOUS
0.0,1,1,3257.38,1,198.1,1.38,0,0,0.23,1,1,0,0,LEGITIMATE
0.0,1,0,193833.09,0,88.6,3.72,0,0,0.21,1,1,0,0,LEGITIMATE
326.1,1,1,48993.01,2,404.3,5.26,1,0,0.77,2,1,10,0,LEGITIMATE
359.8,1,1,76520.83,5,419.1,0.9,0,1,1.75,6,1,0,2,COACHED_SCAM
157.6,0,0,1170.94,0,312.2,2.85,0,1,0.24,1,1,0,1,SUSPICIOUS
209.2,1,1,360089.43,14,308.9,1.38,0,1,3.81,6,1,0,2,COACHED_SCAM
558.5,1,1,314110.74,6,571.1,1.29,0,1,3.18,9,1,0,2,COACHED_SCAM
127.9,1,0,1050.61,2,206.0,4.42,0,1,0.42,3,1,0,1,SUSPICIOUS
0.0,1,0,1114.0,0,96.7,4.53,0,0,0.1,0,1,0,0,LEGITIMATE
404.8,1,1,323397.42,10,473.9,3.25,0,1,1.73,8,1,0,2,COACHED_SCAM
113.6,1,0,91386.78,3,173.3,7.19,1,0,0.56,3,1,4,0,LEGITIMATE
311.1,1,1,13345.66,3,418.0,6.67,1,1,0.66,2,1,0,0,LEGITIMATE
0.0,1,0,2996.75,4,253.8,6.18,0,0,0.07,1,1,0,0,LEGITIMATE
465.9,1,1,208264.07,21,508.2,1.08,0,1,4.13,9,1,0,2,COACHED_SCAM
270.1,1,1,9756.65,10,305.0,0.86,0,1,3.44,7,1,0,2,COACHED_SCAM
295.2,1,1,321607.99,10,335.6,1.68,0,1,2.24,13,1,0,2,COACHED_SCAM
263.5,1,0,407929.11,10,393.8,1.16,0,1,3.48,12,1,0,2,COACHED_SCAM
229.5,1,0,108185.23,3,365.5,3.32,1,0,0.58,2,1,10,0,LEGITIMATE
0.0,1,0,5913.92,1,184.9,3.23,0,0,0.08,1,0,0,0,LEGITIMATE
461.1,0,1,187580.49,10,614.7,1.54,0,1,3.37,13,1,0,2,COACHED_SCAM
0.0,1,0,999.15,3,282.2,2.85,0,0,0.22,0,1,0,0,LEGITIMATE
0.0,1,0,2956.35,2,191.9,3.64,0,0,0.06,0,1,0,0,LEGITIMATE
0.0,1,0,11612.21,0,269.4,2.56,0,0,0.55,1,1,0,0,LEGITIMATE
184.4,1,0,14083.59,1,273.9,4.04,1,1,0.53,1,1,0,0,LEGITIMATE
0.0,1,0,1971.85,1,142.3,2.9,0,0,0.2,0,1,2,0,LEGITIMATE
0.0,1,0,937.77,0,146.7,5.31,0,0,0.32,1,1,0,0,LEGITIMATE
0.0,1,1,2698.43,2,167.0,2.84,0,0,0.18,0,1,1,0,LEGITIMATE
0.0,1,0,1314.1,3,194.7,2.74,0,0,0.06,0,1,0,0,LEGITIMATE
355.8,1,1,301492.73,10,458.9,2.5,0,1,1.64,11,1,0,2,COACHED_SCAM
0.0,1,0,2866.31,0,85.2,4.0,0,0,0.87,1,0,0,0,LEGITIMATE
0.0,1,0,1304.72,2,218.1,4.22,0,0,0.16,0,1,0,0,LEGITIMATE
0.0,1,0,359.65,0,95.1,4.35,0,0,0.23,0,1,0,0,LEGITIMATE
302.6,1,0,12332.53,3,386.4,1.8,1,0,0.35,2,0,13,0,LEGITIMATE
274.1,1,0,167534.36,7,502.3,4.17,1,0,0.71,2,1,4,0,LEGITIMATE
0.0,1,0,792.64,1,104.1,2.02,0,0,0.37,0,1,0,0,LEGITIMATE
225.7,1,0,2672.93,7,337.1,1.46,0,1,1.93,11,1,0,1,SUSPICIOUS
295.9,1,0,4789.93,1,356.9,3.77,0,1,0.53,2,0,0,1,SUSPICIOUS
0.0,1,1,3216.87,0,150.3,4.88,0,0,0.16,1,1,0,0,LEGITIMATE
0.0,1,0,4522.84,2,111.5,2.52,0,0,0.55,0,1,0,0,LEGITIMATE
476.4,1,1,44360.09,12,545.5,1.25,0,1,3.24,15,1,0,2,COACHED_SCAM
299.6,1,0,24271.91,0,480.9,5.2,1,0,0.37,1,1,2,0,LEGITIMATE
439.8,1,1,462554.29,13,520.0,1.57,0,1,1.43,10,0,0,2,COACHED_SCAM
494.9,1,1,23002.97,11,606.6,3.45,0,1,2.66,5,0,0,2,COACHED_SCAM
0.0,1,0,1456.13,0,55.9,4.97,0,0,0.11,1,1,0,0,LEGITIMATE
0.0,1,0,5320.75,1,700.1,7.15,0,0,0.11,5,1,0,0,LEGITIMATE
301.1,1,0,473064.83,9,371.1,2.29,0,1,2.61,8,1,0,2,COACHED_SCAM
433.2,1,1,36209.27,14,457.0,1.94,0,1,4.1,4,1,0,2,COACHED_SCAM
0.0,1,1,1066.2,0,73.6,4.05,0,0,0.18,0,1,0,0,LEGITIMATE
206.8,0,1,327548.45,9,304.1,1.44,0,1,2.76,9,1,0,2,COACHED_SCAM
0.0,1,0,4080.71,1,219.9,2.62,0,0,0.16,0,1,2,0,LEGITIMATE
294.5,1,0,3427.93,2,624.1,4.75,1,0,0.17,4,1,4,0,LEGITIMATE
0.0,1,0,2750.93,1,261.8,5.02,0,0,0.22,0,1,0,1,SUSPICIOUS
398.3,1,1,180782.57,10,482.9,1.01,0,1,4.08,9,1,0,2,COACHED_SCAM
0.0,1,1,1150.71,1,197.3,3.61,0,0,0.11,1,1,0,0,LEGITIMATE
0.0,1,1,69311.96,9,242.5,2.53,0,0,1.96,6,1,0,1,SUSPICIOUS
348.0,1,1,374413.56,12,369.1,3.41,0,1,3.19,8,1,0,2,COACHED_SCAM
135.1,1,0,5668.52,4,295.6,6.82,1,0,0.15,7,0,6,0,LEGITIMATE
0.0,1,1,3193.07,1,113.7,3.19,0,0,0.23,0,1,0,0,LEGITIMATE
348.7,1,1,20126.26,0,411.5,4.43,1,0,0.7,4,1,8,0,LEGITIMATE
84.2,1,0,3017.37,3,156.0,3.06,0,1,0.83,2,0,0,0,LEGITIMATE
0.0,1,0,2821.03,4,123.0,4.15,0,0,0.07,1,1,1,0,LEGITIMATE
179.9,1,1,419981.39,14,273.4,1.65,0,1,3.55,13,0,0,2,COACHED_SCAM
203.6,1,1,310539.54,13,234.4,0.99,0,1,3.44,8,1,0,2,COACHED_SCAM
422.2,1,1,146195.75,19,490.9,3.67,0,1,2.4,8,1,0,2,COACHED_SCAM
507.9,1,0,3281.65,3,574.9,2.75,0,1,0.68,2,1,0,1,SUSPICIOUS
0.0,1,0,1223.73,1,322.6,3.06,0,0,0.13,1,1,0,0,LEGITIMATE
